,track_id,artists,album_name,track_name,popularity,track_genre,duration_min,PCA1,PCA2,PCA3,PCA4,PCA5
1772,3mNtJ94LS5gTrclSCE9w9r,Ebo Taylor;Pat Thomas;Henrik Schwarz,Ene Nyame (Henrik Schwarz Blend),Eye Nyam Nam 'A' Mensuro - Henrik Schwarz Blend,0.49,Regional,9.4,0.08349991281197171,-0.07744503290720661,0.3746991343485515,0.49182697406030695,-0.09870677774862369
1773,4iJpsYr99D3Me2baq7kke9,Voilaaa;Pat Kalla,Voiciii,Faut Pas Dire Des Choses Comme Ça,0.16,Regional,4.59,0.421834537340184,-0.13638644165179287,-0.4052409464226964,0.34038851569752027,0.13286066744139546
1774,0CDucx9lKxuCZplLXUz0iX,Buena Onda Reggae Club,Disco 2,Song for Rollins,0.16,Regional,3.66,-1.042575440373815,-0.013755363467407855,0.4017472330391929,0.7500119197253157,-0.027853857658781456
1775,64hHlwJnvR9bOgSF5fYXjN,Timoneki,Timoneki,Donde Vas,0.16,Regional,4.52,1.9346891654446232,-0.01577129316056375,-0.0572142426569347,-0.054534083525875965,-0.23164671289493644
1776,3yTF02CGqSPhca4sRk2rsw,The Daktaris,Soul Explosion,Upside Down,0.16,Regional,4.25,-0.24111433522707065,-0.14734634065780677,0.4032686113123109,0.5005894477718333,-0.01091869774158849
1777,7iX4C1EgJgtt5ocP5IRrMt,Brownout;Brown Sabbath;Alex Maas,Brownout Presents Brown Sabbath,Hand of Doom,0.17,Regional,7.73,0.8210944713654279,-0.059610961970643805,0.01708140324957802,-0.2205886322330819,-0.22306407299456266
1778,6SRpVxkMTYbFSrTt9b7Kri,Nomade Orquestra;Edgar,"Vox Populi, Vol. 1",Constante Mesmice,0.16,Regional,5.12,0.22745710251552814,-0.27060247184456937,-0.0036265456262236373,0.12848458209044766,-0.22537336485875975
1779,1o4uajX6p6vKceoABwOwFP,Eddie Neblett,Elevation,Stepping Out,0.17,Regional,4.27,-0.04220701760270638,-0.3277729561307287,-0.1975817487889766,0.26883013483487905,-0.1176074502745661
1780,7AiUG3LelStERLJbmEBXjd,Vaudou Game,Tata fatiguée,Tata fatiguée,0.17,Regional,3.72,-0.38262829449695873,-0.33063618322121263,-0.29637873772407886,0.37883992146437573,-0.08210559197016876
1781,7cQj1y3ggERp3Jx0NdHIko,La Misa Negra,La Misa Negra,Vení Pa’ Ca,0.16,Regional,3.66,1.2863945628038118,-0.2484265147391837,-0.23605029183320614,0.17256679398008778,0.31059775842325554
1782,4fvsRG68AC7biwypJu6nUX,Lack Of Afro,My Groove Your Move (Bonus Version),Beautiful Here,0.17,Regional,3.88,-0.3596612968737453,0.0021885863083812573,0.6131412638674523,0.40426257172357727,-0.0961977928409598
1783,1HFNvYXrTjnYzk1M4SqRc7,Plastilina Mosh,Singles,Nordic Laser,0.17,Regional,2.36,0.8569644285692405,0.10090920472902115,0.8279991554194537,0.12546192213189622,0.054708933455817954
1784,1k7UlCzJwIo9Nw3019cTBK,Lack Of Afro;Camila Recchio;Wax,I'm Here Now,You Could Do Better,0.18,Regional,2.67,-0.8200980748273988,-0.44752332513443344,-0.08119789358539745,0.1754648526942425,-0.2004560585084052
1785,6XuzaFblCTQdVoq4AY75kW,Calle 13,Calle 13 (Clean Version),Cabe-c-o,0.19,Regional,3.55,-0.9824516535015118,-0.30072611962821166,-0.27550717307801376,0.2379790391432346,0.008486652000019967
1786,2a4pTooehkmiD7hQ5DeyC5,Manu Dibango,African Voodoo,Soul Saxes Meeting,0.17,Regional,2.97,-0.6272340256797665,-0.1372979737555559,-0.039586080549924574,0.29761398422186036,0.07228759208149582
1787,32d69uoG858viWjUaAndgo,Jor'dan Armstrong;DIXSON,Vibes,No Way (feat. Darius Scott),0.18,Regional,5.24,-0.7097401208865358,-0.2710652114624507,0.05307393518078335,-0.25539851635364214,0.012696839863541087
1788,3W515NICo3xbpXaymNDFPx,Ebo Taylor,Yen Ara,Mind Your Own Business,0.18,Regional,5.23,0.17979798653019552,-0.45010863001337426,0.0030043900012504954,0.25604814522809305,-0.07361276906225339
1789,5YSYkE4AD6KBL7mz5qKuFc,Lafayette Afro Rock Band,Malik,I Love Music - Remastered,0.17,Regional,7.18,0.3683539460172457,-0.023311726894789553,0.6627041716725728,0.5416791645611432,0.027143977268150432
1790,4MTlCpVmNYut1jee7533pS,The Poets Of Rhythm,Practice What You Preach,It Came Over Me,0.17,Regional,3.48,-2.0459141405117514,-0.16164598290708793,-0.1714523407072679,-0.09089207948759626,0.019988123977000782
1791,0sleOewdchPv0eTOHzlYEF,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),Radar,0.18,Regional,4.13,-1.4377227834237634,-0.4792395802954172,-0.06754207251394104,0.11088085521011881,-0.1015293668441335
1792,5Gmf4c1oRbQWQgZ8IB7PjU,Jor'dan Armstrong,Blsd (Deluxe),Reverse Effect,0.17,Regional,5.11,0.5758839294408997,0.07618891331256356,-0.2068310967132822,-0.039738504020744414,-0.19334372136769462
1793,4dKAXHyIN8xkLTl5OIL9FN,Mulatu Astatke,Strut Afro-Beats,I Faram Gami I Faram - taken from Mulatu Steps Ahead,0.17,Regional,5.56,-1.2324575269841098,0.45619772872116415,0.17535342735695564,0.6091182648779971,0.1614482567990092
1794,1aAnuZ5RNefagXxjdmu4FI,Orgone,The Killion Floor,It's What You Do,0.17,Regional,6.25,-0.4021546537236302,-0.1240915533714177,0.4268829141022917,0.7321282286690927,0.048069385510573936
1795,3BT0bKpJTZWYNuH5epKyOT,Samuca e a Selva,Ditados Populares Dançantes,Sincronia,0.16,Regional,3.54,-0.6918578253704292,-0.43987655060444814,-0.12473135779323208,0.3164534858027762,-0.2425738573952544
1796,7znoPLEFkoV16HW4qTSmXz,Mulatu Astatke;The Heliocentrics,Inspiration Information 3,Live From Tigre Lounge,0.17,Regional,2.9,0.3755348991653138,-0.08052871451510263,0.5553182649184372,0.6773151636119235,0.06376479953206748
1797,3bgEz3NsFjabfbPN6DdOWN,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),Bienvenida,0.18,Regional,4.97,-0.32347997536476136,-0.01906272252259167,-0.3210211043310048,0.45161538804637913,-0.03397287526090215
1798,00BHbc5GB5d35gsi8IsmZl,Jorge Drexler,Sus primeras grabaciones 1992-1994 (La luz que sabe robar- Radar),No te creas,0.17,Regional,3.86,0.1617584708283471,-0.14173644455330475,-0.22785737240288678,0.09076743128340425,0.010813685827825159
1799,5f7TqGqkS9heMOgduBRaKl,Los Amigos Invisibles,The New Sound of the Venezuelan Gozadera,Quiero Desintegrar a Tu Novio,0.19,Regional,3.44,-0.4358586418694717,-0.38759652341039025,-0.2685998307900325,0.3386653615403096,0.04043161710521237
1800,0s3hLSHmF9JBS7bNrx1jRd,Ali Farka Touré;Toumani Diabaté,Ali & Toumani,Kana Kassy,0.08,Regional,4.17,-0.7399389989883987,0.5566585066125396,0.15583488173810353,0.47308245488005496,0.08986523500181798
1801,6yM82PxMywRHehdoQgQT8p,Bola Johnson,Man No Die,Lagos Sisi,0.44,Regional,3.38,-0.4629682636987091,-0.32451040137492054,-0.11370366281730043,0.13838212118271365,-0.17268990422370223
1802,2yBjFF19OmukrC7deP7LfZ,Fela Kuti;Afrika 70,Expensive Shit,Expensive Shit,0.36,Regional,13.22,0.08678556852353377,-0.1547314594593024,0.18582462223675342,0.2996937918989271,0.005456037848156958
1803,4PqKGf9O8g1MiVDDDFBK6P,Azarel;Leor,Who Am I (Psalm 8:4),Who Am I (Psalm 8:4),0.16,Regional,3.04,2.0371552678770817,0.1591593808297159,-0.18759955063441264,-0.0028932274996834595,-0.22815533143178934
1804,56YQC28RHtv9Wc5x3NCmYd,Edem Evangelist,Knocking on Your Door,Knocking on Your Door,0.16,Regional,3.24,-0.7883671444718173,-0.1958939654414476,-0.24601211304800275,0.3587447415525896,0.23745116232819896
